depth	min95%	max95%	best	accrate
430	8531	9083	8762	16.48
431	8552	9093	8778	16.57
432	8573	9103	8795	16.66
433	8594	9114	8812	16.75
434	8615	9124	8828	16.84
435	8636	9134	8845	16.93
436	8657	9145	8862	17.02
437	8679	9158	8879	17.11
438	8700	9170	8896	17.21
439	8723	9182	8913	17.3
440	8746	9195	8931	17.4
441	8770	9210	8948	17.5
442	8793	9224	8966	17.59
443	8815	9238	8983	17.69
444	8836	9252	9001	17.79
445	8857	9265	9019	17.89
446	8878	9278	9037	17.99
447	8900	9291	9055	18.09
448	8921	9305	9073	18.19
449	8944	9319	9091	18.3
450	8967	9334	9109	18.4
451	8989	9349	9128	18.51
452	9011	9364	9146	18.61
453	9034	9378	9165	18.72
454	9057	9393	9183	18.82
455	9081	9407	9202	18.93
456	9104	9424	9221	19.04
457	9125	9441	9240	19.15
458	9148	9457	9259	19.26
459	9172	9472	9279	19.37
460	9194	9490	9298	19.48
461	9217	9507	9317	19.59
462	9238	9525	9337	19.71
463	9261	9542	9357	19.82
464	9284	9559	9377	19.94
465	9306	9574	9397	20.05
466	9328	9592	9417	20.17
467	9351	9609	9437	20.29
468	9375	9627	9457	20.4
469	9397	9644	9477	20.52
470	9420	9661	9498	20.64
471	9444	9678	9519	20.76
472	9467	9694	9539	20.89
473	9488	9713	9560	21.01
474	9511	9730	9581	21.13
475	9533	9748	9602	21.25
476	9553	9767	9624	21.38
477	9576	9787	9645	21.5
478	9598	9804	9667	21.63
479	9620	9822	9688	21.76
480	9641	9841	9710	21.88
481	9663	9860	9732	22.01
482	9685	9879	9754	22.14
483	9706	9898	9776	22.27
484	9727	9918	9798	22.4
485	9747	9937	9821	22.54
486	9769	9957	9843	22.67
487	9790	9977	9866	22.8
488	9810	9999	9889	22.94
489	9831	10020	9912	23.07
490	9852	10042	9935	23.21
491	9874	10063	9958	23.34
492	9896	10085	9981	23.48
493	9916	10106	10005	23.62
494	9937	10128	10028	23.76
495	9959	10150	10052	23.9
496	9980	10174	10076	24.04
497	10003	10198	10100	24.18
498	10026	10220	10124	24.32
499	10049	10243	10148	24.46
500	10073	10266	10173	24.61
501	10096	10290	10198	24.75
502	10120	10314	10222	24.9
503	10145	10338	10247	25.04
504	10169	10363	10272	25.19
505	10192	10387	10297	25.34
506	10215	10414	10323	25.49
507	10239	10439	10348	25.64
508	10262	10463	10374	25.79
509	10286	10487	10400	25.94
510	10310	10513	10426	26.09
511	10335	10537	10452	26.24
512	10360	10562	10478	26.4
513	10384	10590	10504	26.55
514	10410	10618	10531	26.7
515	10436	10644	10558	26.86
516	10462	10671	10584	27.02
517	10488	10698	10611	27.17
518	10515	10724	10639	27.33
519	10541	10751	10666	27.49
520	10567	10776	10693	27.65
521	10594	10804	10721	27.81
522	10621	10831	10749	27.97
