depth	min95%	max95%	best	accrate
287	-1799	21235	8371	4.48
288	-1739	21169	8375	4.41
289	-1679	21103	8380	4.35
290	-1619	21036	8384	4.28
291	-1558	20969	8388	4.22
292	-1498	20902	8392	4.16
293	-1437	20834	8397	4.1
294	-1376	20766	8401	4.04
295	-1315	20697	8405	3.98
296	-1253	20628	8409	3.92
297	-1192	20559	8413	3.87
298	-1130	20489	8417	3.81
299	-1068	20419	8420	3.76
300	-1006	20349	8424	3.71
301	-943	20278	8428	3.66
302	-881	20207	8431	3.61
303	-818	20135	8435	3.57
304	-755	20064	8439	3.52
305	-692	19992	8442	3.48
306	-629	19920	8446	3.44
307	-566	19847	8449	3.4
308	-503	19774	8452	3.36
309	-439	19701	8456	3.32
310	-375	19628	8459	3.28
311	-312	19554	8462	3.25
312	-248	19480	8466	3.21
313	-183	19406	8469	3.18
314	-119	19331	8472	3.15
315	-55	19257	8475	3.12
316	10	19182	8478	3.09
317	74	19107	8481	3.07
318	139	19032	8485	3.04
319	204	18956	8488	3.02
320	269	18881	8491	3
321	334	18805	8494	2.98
322	399	18729	8497	2.96
323	464	18652	8499	2.94
324	530	18576	8502	2.92
325	595	18500	8505	2.91
326	661	18423	8508	2.89
327	726	18346	8511	2.88
328	792	18269	8514	2.87
329	858	18192	8517	2.86
330	924	18115	8520	2.85
331	990	18038	8523	2.85
332	1056	17960	8525	2.84
333	1122	17884	8528	2.84
334	1188	17807	8531	2.84
335	1254	17730	8534	2.84
336	1321	17654	8537	2.84
337	1387	17577	8540	2.84
338	1453	17501	8543	2.84
339	1520	17424	8545	2.85
340	1586	17348	8548	2.86
341	1653	17271	8551	2.86
342	1719	17194	8554	2.87
343	1786	17118	8557	2.88
344	1852	17041	8560	2.9
345	1919	16964	8563	2.91
346	1986	16888	8565	2.93
347	2053	16811	8568	2.94
348	2119	16734	8571	2.96
349	2186	16657	8574	2.98
350	2253	16581	8577	3
351	2319	16504	8580	3.02
352	2386	16428	8583	3.05
353	2453	16351	8586	3.07
354	2520	16274	8589	3.1
355	2587	16198	8593	3.13
356	2653	16122	8596	3.16
357	2720	16045	8599	3.19
358	2787	15969	8602	3.22
359	2854	15893	8605	3.25
360	2920	15817	8608	3.29
361	2987	15741	8612	3.33
362	3054	15665	8615	3.36
363	3120	15589	8618	3.4
364	3187	15513	8622	3.44
365	3253	15438	8625	3.49
366	3320	15362	8629	3.53
367	3386	15287	8632	3.58
368	3453	15212	8636	3.62
369	3519	15137	8640	3.67
370	3585	15062	8643	3.72
371	3652	14988	8647	3.77
372	3718	14913	8651	3.82
373	3784	14839	8655	3.88
374	3850	14765	8658	3.93
375	3916	14691	8662	3.99
376	3982	14618	8666	4.05
377	4048	14545	8670	4.11
378	4113	14471	8674	4.17
379	4179	14398	8679	4.23
380	4245	14326	8683	4.29
381	4310	14253	8687	4.36
382	4376	14181	8692	4.43
