depth	min95%	max95%	best	accrate
472	18984	19901	19432	31.67
473	19013	19934	19463	31.67
474	19042	19967	19495	31.67
475	19071	20001	19527	31.67
476	19100	20034	19558	31.67
477	19129	20067	19590	31.67
478	19158	20101	19622	31.67
479	19187	20134	19653	31.67
480	19216	20167	19685	31.67
481	19246	20201	19717	31.67
482	19275	20234	19748	31.67
483	19304	20268	19780	31.67
484	19333	20301	19812	31.67
485	19362	20334	19843	NA
