depth	min95%	max95%	best	accrate
444	8789	8951	8862	23.33
445	8814	8973	8885	23.33
446	8839	8996	8908	23.33
447	8863	9020	8932	23.33
448	8887	9043	8955	23.33
449	8912	9068	8978	23.33
450	8936	9092	9002	23.33
451	8959	9116	9025	23.33
452	8984	9140	9048	23.33
453	9007	9164	9072	23.33
454	9030	9188	9095	23.33
455	9054	9212	9118	23.33
456	9077	9236	9142	23.33
457	9101	9260	9165	23.33
458	9124	9283	9188	23.33
459	9148	9306	9212	23.33
460	9172	9331	9235	23.33
461	9196	9354	9258	23.33
462	9219	9379	9282	23.33
463	9242	9403	9305	23.33
464	9266	9427	9328	23.33
465	9289	9453	9352	23.33
466	9312	9476	9375	23.33
467	9335	9501	9398	23.33
468	9358	9525	9422	23.33
469	9379	9549	9445	23.33
470	9402	9574	9468	23.33
471	9425	9599	9492	23.33
472	9448	9623	9515	23.33
473	9470	9648	9538	23.33
474	9493	9673	9562	26.11
475	9519	9697	9588	26.11
476	9547	9721	9614	26.11
477	9574	9747	9640	26.11
478	9601	9770	9666	26.11
479	9627	9795	9692	26.11
480	9654	9819	9718	26.11
481	9680	9844	9744	26.11
482	9705	9868	9770	26.11
483	9730	9893	9797	26.11
484	9756	9918	9823	26.11
485	9780	9943	9849	26.11
486	9804	9969	9875	26.11
487	9826	9994	9901	26.11
488	9848	10018	9927	26.11
489	9870	10043	9953	26.11
490	9892	10068	9979	26.11
491	9914	10093	10005	26.11
492	9936	10118	10032	26.11
493	9958	10143	10058	26.11
494	9981	10168	10084	26.11
495	10003	10193	10110	26.11
496	10026	10218	10136	26.11
497	10049	10243	10162	26.11
498	10072	10268	10188	26.11
499	10095	10294	10214	26.11
500	10117	10319	10241	26.11
501	10139	10345	10267	26.11
502	10161	10370	10293	26.11
503	10183	10395	10319	26.11
504	10206	10420	10345	26.11
505	10228	10445	10371	26.11
506	10250	10470	10397	26.11
507	10272	10497	10423	26.11
508	10294	10522	10449	26.11
509	10316	10548	10476	26.11
510	10338	10574	10502	26.11
511	10360	10600	10528	26.11
512	10383	10625	10554	26.11
513	10406	10651	10580	26.11
514	10429	10676	10606	26.11
515	10449	10702	10632	26.11
516	10471	10728	10658	26.11
517	10494	10755	10684	26.11
518	10517	10781	10711	26.11
519	10540	10807	10737	26.11
520	10562	10833	10763	26.11
521	10584	10859	10789	26.11
522	10606	10885	10815	26.11
523	10629	10910	10841	26.11
524	10651	10936	10867	26.11
525	10673	10962	10893	26.11
526	10695	10989	10919	26.11
527	10717	11016	10946	26.11
528	10739	11043	10972	26.11
529	10761	11070	10998	26.11
530	10783	11097	11024	26.11
531	10805	11124	11050	26.11
532	10827	11151	11076	26.11
533	10849	11179	11102	26.11
534	10872	11206	11128	26.11
535	10894	11234	11154	38.4
536	10943	11281	11193	38.4
537	10989	11335	11231	38.4
538	11038	11402	11270	38.4
539	11086	11468	11308	38.4
540	11129	11532	11346	38.4
541	11173	11604	11385	38.4
542	11199	11671	11423	38.4
543	11217	11747	11462	38.4
544	11232	11818	11500	38.4
545	11243	11888	11538	38.4
546	11255	11959	11577	38.4
547	11263	12026	11615	38.4
548	11272	12097	11654	38.4
549	11280	12171	11692	38.4
550	11288	12242	11730	27.93
551	11328	12255	11758	27.93
552	11369	12268	11786	27.93
553	11410	12282	11814	27.93
554	11451	12295	11842	27.93
555	11492	12309	11870	27.93
556	11534	12322	11898	27.93
557	11575	12335	11926	27.93
558	11617	12347	11954	27.93
559	11659	12359	11982	27.93
560	11701	12371	12010	27.93
561	11742	12384	12038	27.93
562	11782	12398	12066	27.93
563	11822	12411	12094	27.93
564	11863	12425	12122	27.93
565	11904	12437	12149	27.93
566	11944	12450	12177	27.93
567	11986	12462	12205	27.93
568	12028	12476	12233	27.93
569	12069	12491	12261	27.93
570	12108	12506	12289	27.93
571	12149	12520	12317	27.93
572	12188	12535	12345	27.93
573	12228	12549	12373	27.93
574	12267	12560	12401	27.93
575	12306	12576	12429	27.93
576	12343	12590	12457	27.93
577	12378	12606	12485	27.93
578	12413	12619	12513	27.93
579	12445	12632	12541	27.93
580	12478	12646	12568	27.93
581	12509	12663	12596	27.93
582	12539	12682	12624	27.93
583	12567	12706	12652	31.79
584	12596	12738	12684	43.36
585	12640	12781	12727	43.36
586	12682	12829	12771	43.36
587	12722	12876	12814	43.36
588	12761	12927	12858	43.36
589	12802	12976	12901	43.36
590	12841	13025	12944	43.36
591	12879	13076	12988	43.36
592	12917	13127	13031	43.36
593	12954	13180	13074	43.36
594	12990	13232	13118	43.36
595	13026	13285	13161	43.36
596	13061	13337	13204	43.36
597	13095	13389	13248	43.36
598	13127	13440	13291	43.36
599	13160	13490	13335	43.36
600	13192	13541	13378	43.36
601	13224	13593	13421	43.36
602	13256	13646	13465	43.36
603	13287	13697	13508	43.36
604	13318	13749	13551	43.36
605	13351	13803	13595	43.36
606	13383	13856	13638	43.36
607	13414	13910	13681	43.36
608	13448	13963	13725	43.36
609	13481	14017	13768	43.36
610	13515	14068	13812	43.36
611	13550	14121	13855	43.36
612	13582	14174	13898	43.36
613	13615	14227	13942	43.36
614	13647	14279	13985	43.36
615	13680	14331	14028	43.36
616	13712	14385	14072	43.36
617	13743	14438	14115	43.36
618	13776	14490	14158	43.36
619	13808	14543	14202	43.36
620	13840	14595	14245	43.36
621	13871	14648	14289	43.36
622	13905	14701	14332	43.36
623	13939	14754	14375	43.36
624	13972	14807	14419	43.36
625	14004	14859	14462	43.36
626	14037	14911	14505	43.36
627	14069	14963	14549	43.36
628	14102	15015	14592	43.36
629	14134	15068	14635	43.36
630	14167	15120	14679	43.36
631	14199	15172	14722	43.36
632	14232	15225	14766	43.36
633	14265	15278	14809	NA
