depth	min95%	max95%	best	accrate
451	8863	9038	8942	26.67
452	8889	9064	8969	26.69
453	8916	9091	8996	26.72
454	8943	9117	9022	26.75
455	8969	9143	9049	26.78
456	8996	9169	9076	26.81
457	9023	9196	9103	26.84
458	9050	9222	9130	26.87
459	9077	9249	9156	26.89
460	9104	9276	9183	26.92
461	9131	9302	9210	26.95
462	9159	9329	9237	26.98
463	9186	9356	9264	27.01
464	9213	9383	9291	27.04
465	9240	9410	9318	27.07
466	9267	9438	9345	27.09
467	9295	9464	9372	27.12
468	9322	9491	9400	27.15
469	9350	9517	9427	27.18
470	9377	9543	9454	27.21
471	9405	9570	9481	27.24
472	9432	9597	9508	27.26
473	9459	9625	9536	27.29
474	9487	9652	9563	27.32
475	9514	9679	9590	27.35
476	9541	9707	9618	27.38
477	9569	9733	9645	27.41
478	9597	9760	9672	27.44
479	9624	9787	9700	27.46
480	9652	9814	9727	27.49
481	9679	9841	9755	27.52
482	9707	9868	9782	27.55
483	9735	9896	9810	27.58
484	9763	9924	9837	27.61
485	9791	9951	9865	27.63
486	9819	9978	9893	27.66
487	9848	10006	9920	27.69
488	9877	10033	9948	27.72
489	9905	10060	9976	27.75
490	9933	10088	10003	27.78
491	9961	10115	10031	27.81
492	9989	10142	10059	27.83
493	10017	10170	10087	27.86
494	10045	10197	10115	27.89
495	10074	10225	10143	27.92
496	10102	10252	10171	27.95
497	10131	10280	10198	27.98
498	10159	10307	10226	28
499	10188	10335	10254	28.03
500	10216	10362	10283	28.06
501	10244	10390	10311	28.09
502	10273	10417	10339	28.12
503	10301	10445	10367	28.15
504	10330	10473	10395	28.18
505	10358	10500	10423	28.2
506	10387	10528	10451	28.23
507	10416	10556	10480	28.26
508	10445	10584	10508	28.29
509	10474	10613	10536	28.32
510	10502	10641	10564	28.35
511	10531	10668	10593	28.37
512	10560	10697	10621	28.4
513	10589	10725	10650	28.43
514	10619	10754	10678	28.46
515	10647	10782	10706	28.49
516	10675	10810	10735	28.52
517	10704	10837	10763	28.54
518	10733	10865	10792	28.57
519	10762	10893	10821	28.6
520	10792	10922	10849	28.63
521	10821	10950	10878	28.66
522	10851	10978	10906	28.69
523	10880	11007	10935	28.72
524	10909	11036	10964	28.74
525	10938	11065	10993	28.77
526	10967	11094	11021	28.8
527	10996	11122	11050	28.83
528	11025	11150	11079	28.86
529	11054	11179	11108	28.89
530	11082	11209	11137	28.91
531	11112	11237	11166	28.94
532	11141	11267	11195	28.97
533	11169	11298	11224	29
534	11197	11326	11253	29.03
535	11226	11356	11282	29.06
536	11256	11385	11311	29.08
537	11285	11415	11340	29.11
538	11314	11444	11369	29.14
539	11343	11474	11398	29.17
540	11372	11504	11427	29.2
541	11400	11533	11456	29.23
542	11428	11563	11486	29.25
543	11458	11594	11515	29.28
544	11486	11624	11544	29.31
545	11514	11655	11573	29.34
546	11543	11685	11603	29.37
547	11571	11715	11632	29.4
548	11599	11744	11662	29.42
549	11628	11774	11691	29.45
550	11655	11804	11720	29.48
551	11683	11834	11750	29.51
552	11711	11863	11779	29.54
553	11740	11895	11809	29.57
554	11769	11926	11838	29.59
555	11800	11958	11868	29.62
556	11828	11989	11898	29.65
557	11855	12019	11927	29.68
558	11882	12051	11957	29.71
559	11911	12083	11987	29.74
560	11939	12114	12016	29.76
561	11967	12145	12046	29.79
562	11995	12176	12076	29.82
563	12023	12208	12106	29.85
564	12052	12240	12136	29.88
565	12077	12271	12166	29.91
566	12105	12301	12195	29.93
567	12134	12330	12225	29.96
568	12163	12361	12255	29.99
569	12192	12393	12285	30.02
570	12220	12425	12315	30.05
571	12247	12457	12345	30.07
572	12275	12489	12375	30.1
573	12301	12521	12406	30.13
574	12329	12553	12436	30.16
575	12357	12585	12466	30.19
576	12384	12617	12496	30.22
577	12411	12649	12526	30.24
578	12439	12682	12557	30.27
579	12467	12714	12587	30.3
580	12496	12746	12617	30.33
581	12525	12777	12647	30.36
582	12553	12809	12678	30.39
583	12582	12841	12708	30.41
584	12611	12874	12739	30.44
585	12639	12906	12769	30.47
586	12667	12939	12800	30.5
587	12696	12971	12830	30.53
588	12724	13003	12861	30.56
589	12752	13034	12891	30.58
590	12780	13066	12922	30.61
591	12808	13098	12952	30.64
592	12836	13131	12983	30.67
593	12864	13165	13014	30.7
594	12892	13198	13044	30.72
595	12920	13230	13075	30.75
596	12948	13262	13106	30.78
597	12977	13295	13137	30.81
598	13004	13328	13167	30.84
599	13032	13361	13198	30.87
600	13061	13395	13229	30.89
601	13089	13428	13260	30.92
602	13117	13463	13291	30.95
603	13144	13497	13322	30.98
604	13172	13530	13353	31.01
605	13200	13563	13384	31.04
606	13228	13596	13415	31.06
607	13256	13630	13446	31.09
608	13285	13663	13477	31.12
609	13313	13696	13508	31.15
610	13341	13730	13539	31.18
611	13369	13763	13570	31.2
612	13397	13797	13602	31.23
613	13425	13830	13633	31.26
614	13452	13864	13664	31.29
615	13480	13898	13695	31.32
616	13507	13931	13727	31.35
617	13535	13965	13758	31.37
618	13562	14000	13789	31.4
619	13589	14033	13821	31.43
620	13616	14067	13852	31.46
621	13643	14102	13884	31.49
622	13670	14136	13915	31.51
623	13697	14170	13947	31.54
624	13724	14204	13978	31.57
625	13751	14238	14010	31.6
626	13779	14272	14041	31.63
627	13808	14307	14073	31.66
628	13836	14343	14105	31.68
629	13864	14378	14136	31.71
630	13892	14414	14168	31.74
631	13920	14448	14200	31.77
632	13947	14482	14232	31.8
633	13975	14516	14263	NA
