depth	min95%	max95%	best	accrate
347	6388	6538	6462	23.63
348	6412	6561	6486	23.66
349	6436	6585	6509	23.68
350	6460	6608	6533	23.7
351	6484	6631	6557	23.73
352	6508	6655	6580	23.75
353	6531	6678	6604	23.77
354	6555	6702	6628	23.79
355	6579	6725	6652	23.82
356	6603	6749	6675	23.84
357	6627	6772	6699	23.86
358	6651	6796	6723	23.89
359	6676	6820	6747	23.91
360	6700	6844	6771	23.93
361	6724	6868	6795	23.95
362	6748	6892	6819	23.98
363	6772	6916	6843	24
364	6796	6940	6867	24.02
365	6821	6963	6891	24.05
366	6845	6987	6915	24.07
367	6869	7011	6939	24.09
368	6894	7035	6963	24.11
369	6918	7059	6987	24.13
370	6942	7082	7011	24.16
371	6966	7106	7035	24.18
372	6991	7131	7060	24.2
373	7015	7155	7084	24.22
374	7039	7179	7108	24.25
375	7064	7204	7132	24.27
376	7088	7228	7157	24.29
377	7112	7252	7181	24.31
378	7136	7277	7205	24.33
379	7161	7301	7229	24.35
380	7186	7325	7254	24.38
381	7211	7349	7278	24.4
382	7236	7373	7303	24.42
383	7260	7397	7327	24.44
384	7285	7421	7351	24.46
385	7309	7446	7376	24.48
386	7334	7470	7400	24.5
387	7359	7495	7425	24.53
388	7384	7520	7449	24.55
389	7409	7544	7474	24.57
390	7434	7569	7499	24.59
391	7459	7593	7523	24.61
392	7483	7618	7548	24.63
393	7508	7643	7572	24.65
394	7533	7667	7597	24.67
395	7558	7692	7622	24.69
396	7583	7716	7646	24.72
397	7608	7740	7671	24.74
398	7633	7765	7696	24.76
399	7658	7789	7721	24.78
400	7683	7814	7745	24.8
401	7708	7839	7770	24.82
402	7733	7863	7795	24.84
403	7758	7888	7820	24.86
404	7783	7913	7845	24.88
405	7809	7937	7870	24.9
406	7834	7962	7894	24.92
407	7859	7987	7919	24.94
408	7884	8011	7944	24.96
409	7909	8036	7969	24.98
410	7935	8060	7994	25.01
411	7960	8085	8019	25.03
412	7985	8110	8044	25.05
413	8011	8135	8069	25.07
414	8036	8160	8094	25.09
415	8061	8186	8120	25.11
416	8087	8211	8145	25.13
417	8112	8236	8170	25.15
418	8138	8262	8195	25.17
419	8163	8287	8220	25.19
420	8189	8312	8245	25.21
421	8215	8338	8270	25.23
422	8240	8363	8296	25.25
423	8265	8388	8321	25.27
424	8291	8413	8346	25.29
425	8316	8438	8372	25.31
426	8342	8462	8397	25.33
427	8368	8488	8422	25.35
428	8394	8513	8448	25.38
429	8419	8538	8473	25.4
430	8445	8564	8498	25.42
431	8471	8589	8524	25.44
432	8497	8615	8549	25.46
433	8523	8640	8575	25.48
434	8548	8665	8600	25.5
435	8574	8692	8626	25.52
436	8600	8716	8651	25.54
437	8626	8742	8677	25.56
438	8652	8767	8702	25.58
439	8678	8793	8728	25.6
440	8704	8819	8753	25.62
441	8729	8844	8779	25.64
442	8755	8870	8805	25.66
443	8781	8895	8830	25.68
444	8807	8920	8856	25.7
445	8833	8946	8882	25.72
446	8858	8972	8907	25.74
447	8884	8998	8933	25.76
448	8910	9024	8959	25.78
449	8936	9049	8985	25.8
450	8962	9075	9010	25.82
451	8987	9100	9036	25.84
452	9012	9126	9062	25.86
453	9038	9152	9088	25.88
454	9064	9177	9114	25.9
455	9090	9203	9140	25.92
456	9117	9229	9166	25.94
457	9143	9255	9192	25.96
458	9170	9281	9218	25.98
459	9196	9307	9244	26
460	9222	9333	9270	26.02
461	9248	9359	9296	26.04
462	9274	9385	9322	26.06
463	9300	9411	9348	26.08
464	9326	9437	9374	26.11
465	9353	9463	9400	26.13
466	9379	9489	9426	26.15
467	9405	9514	9452	26.17
468	9431	9540	9478	26.19
469	9457	9567	9505	26.21
470	9483	9592	9531	26.23
471	9510	9619	9557	26.25
472	9536	9645	9583	26.27
473	9562	9671	9610	26.29
474	9588	9698	9636	26.31
475	9614	9724	9662	26.33
476	9640	9750	9688	26.35
477	9666	9777	9715	26.36
478	9692	9804	9741	26.38
479	9718	9831	9768	26.4
480	9744	9857	9794	26.42
481	9770	9883	9820	26.44
482	9796	9910	9847	26.46
483	9822	9936	9873	26.48
484	9848	9963	9900	26.5
485	9874	9989	9926	26.52
486	9900	10016	9953	26.54
487	9926	10043	9979	26.56
488	9952	10070	10006	26.58
489	9979	10097	10032	26.59
490	10005	10123	10059	26.61
491	10031	10150	10086	26.63
492	10057	10177	10112	26.65
493	10083	10203	10139	26.67
494	10109	10229	10166	26.69
495	10135	10256	10192	26.7
496	10161	10283	10219	26.72
497	10188	10310	10246	26.74
498	10214	10337	10272	26.76
499	10240	10363	10299	26.78
500	10266	10390	10326	26.79
501	10292	10417	10353	26.81
502	10318	10443	10380	26.83
503	10345	10471	10406	26.85
504	10371	10498	10433	26.86
505	10397	10526	10460	26.88
506	10423	10553	10487	26.9
507	10450	10581	10514	26.91
508	10476	10608	10541	26.93
509	10502	10636	10568	26.95
510	10529	10663	10595	26.96
511	10555	10690	10622	26.98
512	10581	10717	10649	27
513	10607	10744	10676	27.01
514	10634	10772	10703	27.03
515	10660	10799	10730	27.05
516	10687	10825	10757	27.06
517	10713	10852	10784	27.08
518	10739	10879	10811	27.1
519	10766	10906	10838	27.11
520	10792	10933	10865	27.13
521	10819	10961	10892	27.14
522	10845	10989	10919	27.16
523	10872	11016	10946	27.17
524	10898	11044	10974	27.19
525	10925	11072	11001	27.2
526	10951	11100	11028	27.22
527	10978	11127	11055	27.23
528	11004	11155	11083	27.25
529	11031	11183	11110	27.26
530	11057	11211	11137	27.28
531	11084	11239	11164	27.29
532	11110	11266	11192	27.31
533	11136	11294	11219	27.32
534	11163	11322	11246	27.34
535	11189	11349	11274	27.35
536	11216	11377	11301	27.37
537	11243	11405	11328	27.38
538	11269	11433	11356	27.4
539	11296	11461	11383	27.41
540	11323	11489	11410	27.42
541	11349	11517	11438	27.44
542	11376	11545	11465	27.45
543	11403	11573	11493	27.46
544	11430	11601	11520	27.47
545	11456	11629	11548	27.49
546	11483	11657	11575	27.5
547	11509	11685	11603	27.51
548	11536	11714	11630	27.52
549	11562	11742	11658	27.54
550	11588	11770	11685	27.55
551	11615	11798	11713	27.56
552	11641	11826	11740	27.57
553	11668	11855	11768	27.58
554	11694	11883	11796	27.59
555	11720	11912	11823	27.6
556	11746	11940	11851	27.62
557	11773	11969	11878	27.63
558	11799	11998	11906	27.64
559	11826	12026	11934	27.65
560	11853	12055	11961	27.66
561	11880	12083	11989	27.67
562	11906	12112	12017	27.68
563	11933	12140	12044	27.69
564	11959	12168	12072	27.69
565	11986	12197	12100	27.7
566	12013	12225	12127	27.71
567	12040	12254	12155	27.72
568	12067	12282	12183	27.73
569	12094	12310	12211	27.74
570	12121	12339	12238	27.75
571	12148	12368	12266	27.76
572	12174	12397	12294	27.76
573	12201	12426	12322	27.77
574	12227	12456	12349	27.78
575	12254	12485	12377	27.79
576	12281	12514	12405	27.79
577	12307	12543	12433	27.8
578	12334	12571	12460	27.81
579	12361	12599	12488	27.81
580	12387	12627	12516	27.82
581	12414	12656	12544	27.83
582	12440	12684	12572	27.83
583	12466	12712	12600	27.84
584	12493	12741	12627	27.84
585	12519	12769	12655	27.85
586	12546	12797	12683	27.86
587	12573	12826	12711	27.86
588	12600	12855	12739	27.87
589	12627	12883	12767	27.87
590	12654	12912	12795	27.88
591	12680	12941	12822	27.88
592	12707	12970	12850	27.89
593	12734	12999	12878	27.89
594	12760	13028	12906	27.9
595	12787	13056	12934	27.9
596	12814	13085	12962	27.9
597	12840	13114	12990	27.91
598	12867	13143	13018	27.91
599	12894	13172	13046	27.92
600	12920	13201	13074	27.92
601	12947	13230	13101	27.92
602	12974	13260	13129	27.93
603	13000	13289	13157	27.93
604	13026	13319	13185	27.94
605	13053	13348	13213	27.94
606	13080	13377	13241	27.94
607	13107	13406	13269	27.95
608	13133	13435	13297	27.95
609	13160	13463	13325	27.95
610	13186	13492	13353	27.95
611	13213	13520	13381	27.96
612	13239	13549	13409	27.96
