depth	min95%	max95%	best	accrate
575	12206	12765	12451	24.88
576	12259	12756	12476	24.91
577	12309	12750	12501	24.97
578	12357	12739	12526	25.06
579	12406	12727	12551	25.19
580	12451	12714	12577	25.36
581	12497	12708	12602	25.55
582	12538	12707	12627	25.78
583	12569	12713	12653	26.05
584	12592	12736	12679	26.35
585	12611	12780	12706	26.67
586	12620	12828	12732	27.02
587	12626	12878	12759	27.39
588	12622	12931	12787	27.79
589	12617	12986	12814	28.21
590	12610	13039	12843	28.66
591	12607	13094	12871	29.13
592	12605	13149	12900	29.63
593	12604	13205	12930	30.16
594	12603	13259	12960	30.71
595	12602	13315	12991	31.28
596	12604	13373	13022	31.88
597	12609	13425	13054	32.51
598	12613	13476	13087	33.16
599	12618	13530	13120	33.84
600	12627	13582	13154	34.54
601	12641	13635	13188	35.26
602	12657	13689	13223	36.02
603	12673	13741	13259	36.79
604	12689	13791	13296	37.6
605	12707	13842	13334	38.42
606	12728	13890	13372	39.28
607	12756	13937	13412	40.16
608	12787	13989	13452	41.06
609	12822	14039	13493	41.99
610	12860	14086	13535	42.94
611	12902	14133	13578	43.92
612	12947	14183	13622	44.93
613	12995	14232	13667	45.96
614	13044	14278	13712	47.02
615	13092	14323	13760	48.1
616	13141	14367	13808	49.2
617	13200	14413	13857	50.34
618	13258	14460	13907	51.49
619	13313	14506	13959	52.67
620	13374	14553	14011	53.88
621	13445	14601	14065	55.12
622	13521	14648	14120	56.37
623	13591	14694	14177	57.66
624	13655	14740	14234	58.97
625	13728	14790	14293	60.3
626	13803	14844	14354	61.66
627	13873	14901	14415	63.04
628	13951	14955	14478	64.45
629	14027	14998	14543	65.89
630	14081	15059	14609	67.35
631	14137	15134	14676	68.84
632	14200	15209	14745	70.35
633	14266	15297	14815	NA
