depth	min95%	max95%	best	accrate
376	6948	7125	7036	24.17
377	6973	7149	7060	24.2
378	6997	7174	7085	24.23
379	7021	7198	7109	24.26
380	7045	7222	7133	24.29
381	7069	7246	7157	24.32
382	7093	7270	7182	24.34
383	7117	7294	7206	24.37
384	7141	7318	7230	24.4
385	7166	7341	7255	24.43
386	7190	7366	7279	24.46
387	7214	7390	7304	24.49
388	7239	7415	7328	24.52
389	7263	7441	7353	24.55
390	7287	7466	7377	24.58
391	7312	7490	7402	24.61
392	7336	7514	7426	24.64
393	7361	7538	7451	24.67
394	7385	7562	7476	24.7
395	7410	7586	7500	24.73
396	7434	7611	7525	24.76
397	7459	7635	7550	24.79
398	7484	7660	7575	24.82
399	7509	7685	7600	24.85
400	7534	7710	7624	24.88
401	7559	7735	7649	24.91
402	7585	7761	7674	24.94
403	7610	7786	7699	24.97
404	7636	7811	7724	25
405	7661	7837	7749	25.03
406	7687	7862	7774	25.06
407	7712	7887	7799	25.09
408	7738	7913	7824	25.12
409	7763	7938	7849	25.15
410	7789	7964	7875	25.18
411	7814	7989	7900	25.21
412	7840	8014	7925	25.24
413	7865	8039	7950	25.27
414	7891	8064	7975	25.3
415	7917	8090	8001	25.33
416	7942	8116	8026	25.36
417	7968	8141	8051	25.39
418	7993	8166	8077	25.42
419	8019	8191	8102	25.45
420	8045	8216	8128	25.48
421	8071	8241	8153	25.51
422	8096	8267	8179	25.54
423	8122	8292	8204	25.57
424	8148	8317	8230	25.6
425	8174	8342	8255	25.63
426	8200	8367	8281	25.66
427	8226	8393	8307	25.69
428	8252	8418	8332	25.72
429	8278	8444	8358	25.75
430	8304	8469	8384	25.79
431	8330	8495	8410	25.82
432	8356	8521	8436	25.85
433	8382	8546	8461	25.88
434	8408	8572	8487	25.91
435	8434	8598	8513	25.94
436	8460	8624	8539	25.97
437	8486	8649	8565	26
438	8512	8675	8591	26.03
439	8538	8701	8617	26.06
440	8564	8727	8643	26.09
441	8591	8753	8669	26.12
442	8617	8779	8695	26.15
443	8643	8806	8721	26.18
444	8670	8832	8748	26.21
445	8696	8858	8774	26.24
446	8723	8884	8800	26.28
447	8749	8911	8826	26.31
448	8776	8937	8853	26.34
449	8802	8963	8879	26.37
450	8829	8989	8905	26.4
451	8855	9015	8932	26.43
452	8882	9041	8958	26.46
453	8908	9067	8985	26.49
454	8935	9094	9011	26.52
455	8962	9120	9038	26.55
456	8989	9147	9064	26.59
457	9015	9174	9091	26.62
458	9042	9201	9117	26.65
459	9069	9227	9144	26.68
460	9096	9254	9171	26.71
461	9123	9281	9198	26.74
462	9150	9308	9224	26.77
463	9177	9335	9251	26.8
464	9204	9362	9278	26.83
465	9232	9389	9305	26.87
466	9260	9415	9332	26.9
467	9287	9441	9358	26.93
468	9315	9468	9385	26.96
469	9342	9494	9412	26.99
470	9369	9521	9439	27.02
471	9395	9547	9466	27.05
472	9423	9574	9493	27.08
473	9451	9600	9520	27.12
474	9478	9627	9548	27.15
475	9505	9653	9575	27.18
476	9532	9681	9602	27.21
477	9559	9708	9629	27.24
478	9586	9735	9656	27.27
479	9613	9762	9684	27.3
480	9640	9789	9711	27.34
481	9668	9815	9738	27.37
482	9696	9842	9766	27.4
483	9724	9869	9793	27.43
484	9752	9897	9820	27.46
485	9779	9924	9848	27.49
486	9807	9951	9875	27.53
487	9835	9979	9903	27.56
488	9864	10005	9931	27.59
489	9892	10032	9958	27.62
490	9920	10060	9986	27.65
491	9948	10087	10013	27.68
492	9976	10114	10041	27.72
493	10005	10141	10069	27.75
494	10033	10167	10097	27.78
495	10061	10195	10124	27.81
496	10090	10222	10152	27.84
497	10118	10250	10180	27.87
498	10147	10277	10208	27.91
499	10175	10305	10236	27.94
500	10204	10332	10264	27.97
501	10233	10361	10292	28
502	10261	10389	10320	28.03
503	10289	10416	10348	28.07
504	10317	10444	10376	28.1
505	10347	10471	10404	28.13
506	10375	10499	10432	28.16
507	10404	10527	10460	28.19
508	10433	10556	10488	28.23
509	10462	10583	10517	28.26
510	10491	10611	10545	28.29
511	10520	10639	10573	28.32
512	10549	10667	10601	28.36
513	10578	10695	10630	28.39
514	10607	10724	10658	28.42
515	10636	10752	10687	28.45
516	10664	10780	10715	28.48
517	10692	10809	10744	28.52
518	10721	10837	10772	28.55
519	10750	10866	10801	28.58
520	10780	10896	10829	28.61
521	10809	10923	10858	28.65
522	10838	10952	10886	28.68
523	10867	10980	10915	28.71
524	10896	11008	10944	28.74
525	10924	11036	10973	28.78
526	10954	11065	11001	28.81
527	10982	11093	11030	28.84
