depth	min95%	max95%	best	accrate
574	12259	12561	12394	28.57
575	12297	12569	12422	28.57
576	12334	12582	12451	28.57
577	12372	12592	12480	28.57
578	12407	12603	12508	28.57
579	12440	12619	12537	28.57
580	12471	12638	12565	28.57
581	12505	12659	12594	28.57
582	12533	12682	12622	28.57
583	12563	12704	12651	41.48
584	12603	12747	12693	80.22
585	12679	12837	12773	80.22
586	12751	12930	12853	80.22
587	12822	13024	12933	80.22
588	12896	13119	13013	80.22
589	12965	13214	13094	80.22
590	13034	13310	13174	80.22
591	13103	13412	13254	80.22
592	13174	13512	13334	80.22
593	13237	13612	13414	80.22
594	13300	13712	13495	80.22
595	13361	13815	13575	80.22
596	13427	13915	13655	80.22
597	13495	14015	13735	80.22
598	13561	14116	13816	80.22
599	13621	14215	13896	80.22
600	13681	14318	13976	80.22
601	13741	14419	14056	80.22
602	13802	14522	14136	80.22
603	13864	14623	14217	80.22
604	13928	14723	14297	80.22
605	13991	14823	14377	80.22
606	14053	14924	14457	80.22
607	14116	15025	14538	15.38
608	14142	15030	14553	15.38
609	14160	15037	14568	15.38
610	14180	15039	14584	15.38
611	14197	15044	14599	15.38
612	14227	15050	14614	15.38
613	14248	15056	14630	15.38
614	14256	15061	14645	15.38
615	14272	15068	14661	15.38
616	14283	15073	14676	15.38
617	14298	15078	14691	15.38
618	14307	15086	14707	15.38
619	14320	15094	14722	15.38
620	14335	15100	14737	15.38
621	14349	15105	14753	15.38
622	14362	15114	14768	15.38
623	14371	15132	14784	15.38
624	14380	15149	14799	15.38
625	14390	15174	14814	15.38
626	14400	15181	14830	15.38
627	14405	15187	14845	15.38
628	14412	15195	14861	15.38
629	14415	15207	14876	15.38
630	14420	15219	14891	15.38
631	14428	15244	14907	15.38
632	14439	15271	14922	15.38
633	14450	15299	14937	NA
